,VehId,subtrajetoria,pares,grid_origem,grid_final,turno,Quantidade de Rotas Contadas,Quantidade de Rotas Contadas - Turno
1634,388,388_subtraj_64,54398_66030,54398,66030,Afternoon,2,1
1635,388,388_subtraj_66,52334_66030,52334,66030,Early morning,12,2
1636,388,388_subtraj_67,66449_68168,66449,68168,Early morning,2,1
1637,388,388_subtraj_71,57273_66030,57273,66030,Afternoon,3,2
1638,388,388_subtraj_72,66449_37267,66449,37267,Afternoon,13,4
1639,388,388_subtraj_76,56878_66030,56878,66030,Evening,2,2
1640,388,388_subtraj_78,66449_37267,66449,37267,Afternoon,13,4
1641,388,388_subtraj_8,39703_43380,39703,43380,Afternoon,4,2
1642,388,388_subtraj_80,45813_66030,45813,66030,Early morning,15,5
1643,388,388_subtraj_82,75312_66449,75312,66449,Afternoon,9,4
1644,388,388_subtraj_83,66449_75312,66449,75312,Evening,9,1
1645,388,388_subtraj_84,75736_66449,75736,66449,Early morning,3,1
1646,388,388_subtraj_88,75312_66449,75312,66449,Evening,9,3
1647,388,388_subtraj_9,59764_66030,59764,66030,Evening,2,1
1648,388,388_subtraj_90,66449_40098,66449,40098,Early morning,15,4
1649,388,388_subtraj_92,52334_66030,52334,66030,Afternoon,12,6
1650,388,388_subtraj_93,66030_56877,66030,56877,Afternoon,3,2
1651,388,388_subtraj_94,56878_38479,56878,38479,Evening,3,1
1652,388,388_subtraj_99,39703_41347,39703,41347,Early morning,2,1
1653,450,450_subtraj_100,64045_74563,64045,74563,Evening,2,1
1654,450,450_subtraj_102,66520_74563,66520,74563,Early morning,6,4
1655,450,450_subtraj_103,74155_74563,74155,74563,Morning,13,3
1656,450,450_subtraj_105,74987_65270,74987,65270,Early morning,5,2
1657,450,450_subtraj_106,65269_74987,65269,74987,Morning,6,3
1658,450,450_subtraj_11,45424_74563,45424,74563,Afternoon,3,2
1659,450,450_subtraj_110,69926_74563,69926,74563,Morning,3,2
1660,450,450_subtraj_112,74155_74563,74155,74563,Morning,13,3
1661,450,450_subtraj_115,65269_74987,65269,74987,Afternoon,6,2
1662,450,450_subtraj_119,74556_65270,74556,65270,Evening,3,1
1663,450,450_subtraj_120,65269_74563,65269,74563,Early morning,5,2
1664,450,450_subtraj_121,74987_65270,74987,65270,Morning,5,3
1665,450,450_subtraj_122,65269_74987,65269,74987,Morning,6,3
1666,450,450_subtraj_123,69900_74563,69900,74563,Morning,4,1
1667,450,450_subtraj_124,78354_48209,78354,48209,Afternoon,2,1
1668,450,450_subtraj_125,74987_65273,74987,65273,Early morning,3,1
1669,450,450_subtraj_127,66520_74563,66520,74563,Early morning,6,4
1670,450,450_subtraj_130,74987_64014,74987,64014,Afternoon,2,2
1671,450,450_subtraj_133,65269_74563,65269,74563,Evening,5,1
1672,450,450_subtraj_134,68170_74563,68170,74563,Afternoon,5,2
1673,450,450_subtraj_135,29731_74563,29731,74563,Morning,2,2
1674,450,450_subtraj_138,74155_74563,74155,74563,Afternoon,13,4
1675,450,450_subtraj_141,65269_74987,65269,74987,Morning,6,3
1676,450,450_subtraj_143,75436_74988,75436,74988,Evening,2,1
1677,450,450_subtraj_144,65692_74563,65692,74563,Afternoon,3,1
1678,450,450_subtraj_145,74556_74563,74556,74563,Evening,5,3
1679,450,450_subtraj_146,29719_74563,29719,74563,Afternoon,2,1
1680,450,450_subtraj_147,74987_64462,74987,64462,Early morning,3,1
1681,450,450_subtraj_148,74987_65274,74987,65274,Early morning,2,1
1682,450,450_subtraj_149,66520_74563,66520,74563,Morning,6,2
1683,450,450_subtraj_152,74555_74987,74555,74987,Evening,2,1
1684,450,450_subtraj_155,74155_74563,74155,74563,Morning,13,3
1685,450,450_subtraj_157,74155_74564,74155,74564,Morning,4,1
1686,450,450_subtraj_158,78354_48209,78354,48209,Morning,2,1
1687,450,450_subtraj_164,64463_74563,64463,74563,Early morning,4,1
1688,450,450_subtraj_167,74555_74563,74555,74563,Early morning,3,1
1689,450,450_subtraj_169,65687_74563,65687,74563,Evening,2,1
1690,450,450_subtraj_17,65269_74563,65269,74563,Early morning,5,2
1691,450,450_subtraj_171,65269_74563,65269,74563,Morning,5,1
1692,450,450_subtraj_173,66449_74563,66449,74563,Evening,2,2
1693,450,450_subtraj_174,64462_74563,64462,74563,Early morning,4,2
1694,450,450_subtraj_178,74987_65274,74987,65274,Evening,2,1
1695,450,450_subtraj_18,74555_74563,74555,74563,Morning,3,2
1696,450,450_subtraj_180,74551_74563,74551,74563,Evening,3,1
1697,450,450_subtraj_182,69926_74563,69926,74563,Morning,3,2
1698,450,450_subtraj_183,74556_65270,74556,65270,Afternoon,3,1
1699,450,450_subtraj_186,69505_74563,69505,74563,Early morning,5,3
1700,450,450_subtraj_187,74987_65273,74987,65273,Afternoon,3,1
1701,450,450_subtraj_188,65692_74563,65692,74563,Early morning,3,1
1702,450,450_subtraj_189,74556_74563,74556,74563,Afternoon,5,1
1703,450,450_subtraj_195,74987_65270,74987,65270,Morning,5,3
1704,450,450_subtraj_196,65269_74987,65269,74987,Afternoon,6,2
1705,450,450_subtraj_197,69900_74563,69900,74563,Afternoon,4,1
1706,450,450_subtraj_198,74987_66940,74987,66940,Evening,3,2
1707,450,450_subtraj_199,66520_74563,66520,74563,Morning,6,2
1708,450,450_subtraj_20,29337_74563,29337,74563,Afternoon,2,2
1709,450,450_subtraj_200,74155_74987,74155,74987,Afternoon,7,3
1710,450,450_subtraj_208,48208_74563,48208,74563,Morning,2,1
1711,450,450_subtraj_209,74987_64463,74987,64463,Morning,4,2
1712,450,450_subtraj_210,69926_74987,69926,74987,Afternoon,2,2
1713,450,450_subtraj_211,74987_77480,74987,77480,Early morning,2,2
1714,450,450_subtraj_216,74155_74563,74155,74563,Afternoon,13,4
1715,450,450_subtraj_217,74988_74987,74988,74987,Afternoon,3,2
1716,450,450_subtraj_218,74155_74563,74155,74563,Afternoon,13,4
1717,450,450_subtraj_22,64462_74563,64462,74563,Early morning,4,2
1718,450,450_subtraj_221,74987_65270,74987,65270,Morning,5,3
1719,450,450_subtraj_223,51163_74987,51163,74987,Afternoon,3,1
1720,450,450_subtraj_225,66520_74563,66520,74563,Early morning,6,4
1721,450,450_subtraj_228,74556_74563,74556,74563,Morning,5,1
1722,450,450_subtraj_230,64463_74563,64463,74563,Afternoon,4,1
1723,450,450_subtraj_235,74155_74564,74155,74564,Afternoon,4,1
1724,450,450_subtraj_238,69505_74563,69505,74563,Early morning,5,3
1725,450,450_subtraj_245,66449_74563,66449,74563,Evening,2,2
1726,450,450_subtraj_246,74155_74564,74155,74564,Early morning,4,2
1727,450,450_subtraj_249,74155_74563,74155,74563,Evening,13,4
1728,450,450_subtraj_252,65692_74987,65692,74987,Morning,2,1
1729,450,450_subtraj_254,64462_74563,64462,74563,Morning,4,1
1730,450,450_subtraj_256,29337_74563,29337,74563,Afternoon,2,2
1731,450,450_subtraj_263,64044_74563,64044,74563,Evening,3,1
1732,450,450_subtraj_264,69900_74563,69900,74563,Early morning,4,1
1733,450,450_subtraj_267,29731_74563,29731,74563,Morning,2,2
1734,450,450_subtraj_273,74155_74988,74155,74988,Early morning,2,1
1735,450,450_subtraj_274,74155_74563,74155,74563,Afternoon,13,4
1736,450,450_subtraj_277,69505_74563,69505,74563,Evening,5,1
1737,450,450_subtraj_278,74555_74563,74555,74563,Morning,3,2
1738,450,450_subtraj_280,74987_66940,74987,66940,Evening,3,2
1739,450,450_subtraj_284,74155_74988,74155,74988,Morning,2,1
1740,450,450_subtraj_288,51163_74987,51163,74987,Morning,3,1
1741,450,450_subtraj_291,74155_74987,74155,74987,Afternoon,7,3
1742,450,450_subtraj_293,64430_74987,64430,74987,Evening,2,1
1743,450,450_subtraj_297,64430_74987,64430,74987,Morning,2,1
1744,450,450_subtraj_30,69505_74563,69505,74563,Afternoon,5,1
1745,450,450_subtraj_306,74155_74563,74155,74563,Early morning,13,2
1746,450,450_subtraj_307,74556_74987,74556,74987,Afternoon,3,1
1747,450,450_subtraj_31,74987_66940,74987,66940,Early morning,3,1
1748,450,450_subtraj_310,68170_74563,68170,74563,Early morning,5,1
1749,450,450_subtraj_311,69852_77895,69852,77895,Early morning,2,1
1750,450,450_subtraj_312,74155_74987,74155,74987,Early morning,7,2
1751,450,450_subtraj_319,74556_74987,74556,74987,Early morning,3,2
1752,450,450_subtraj_320,69852_77895,69852,77895,Morning,2,1
1753,450,450_subtraj_322,74155_74987,74155,74987,Afternoon,7,3
1754,450,450_subtraj_323,72018_74563,72018,74563,Early morning,2,1
1755,450,450_subtraj_324,74987_64463,74987,64463,Morning,4,2
1756,450,450_subtraj_325,64463_74563,64463,74563,Morning,4,2
1757,450,450_subtraj_328,68170_74563,68170,74563,Evening,5,1
1758,450,450_subtraj_332,69926_74987,69926,74987,Afternoon,2,2
1759,450,450_subtraj_336,69900_74563,69900,74563,Evening,4,1
1760,450,450_subtraj_338,74987_77480,74987,77480,Early morning,2,2
1761,450,450_subtraj_339,74987_64462,74987,64462,Evening,3,1
1762,450,450_subtraj_340,74548_74563,74548,74563,Morning,2,1
1763,450,450_subtraj_341,74155_74987,74155,74987,Early morning,7,2
1764,450,450_subtraj_343,74155_74563,74155,74563,Evening,13,4
1765,450,450_subtraj_345,65692_74987,65692,74987,Early morning,2,1
1766,450,450_subtraj_348,74551_65267,74551,65267,Morning,2,1
1767,450,450_subtraj_349,65267_74563,65267,74563,Afternoon,2,1
1768,450,450_subtraj_352,64463_74563,64463,74563,Morning,4,2
1769,450,450_subtraj_354,74155_74987,74155,74987,Evening,7,2
1770,450,450_subtraj_357,74551_65267,74551,65267,Evening,2,1
1771,450,450_subtraj_358,65267_74563,65267,74563,Evening,2,1
1772,450,450_subtraj_366,69505_74563,69505,74563,Early morning,5,3
1773,450,450_subtraj_368,74155_74563,74155,74563,Evening,13,4
1774,450,450_subtraj_377,74155_74563,74155,74563,Evening,13,4
1775,450,450_subtraj_38,74155_74564,74155,74564,Early morning,4,2
1776,450,450_subtraj_396,64462_74563,64462,74563,Evening,4,1
1777,450,450_subtraj_397,74987_64463,74987,64463,Evening,4,2
1778,450,450_subtraj_398,69926_74563,69926,74563,Early morning,3,1
1779,450,450_subtraj_4,69901_74563,69901,74563,Afternoon,3,2
1780,450,450_subtraj_40,45424_74563,45424,74563,Early morning,3,1
1781,450,450_subtraj_400,74987_65273,74987,65273,Morning,3,1
1782,450,450_subtraj_402,74556_74563,74556,74563,Evening,5,3
1783,450,450_subtraj_405,74987_64463,74987,64463,Evening,4,2
1784,450,450_subtraj_406,64044_74563,64044,74563,Early morning,3,1
1785,450,450_subtraj_407,74988_74987,74988,74987,Afternoon,3,2
1786,450,450_subtraj_409,74555_74987,74555,74987,Afternoon,2,1
1787,450,450_subtraj_411,74556_74987,74556,74987,Early morning,3,2
1788,450,450_subtraj_412,29719_74563,29719,74563,Early morning,2,1
1789,450,450_subtraj_414,74551_74563,74551,74563,Early morning,3,1
1790,450,450_subtraj_415,64044_74563,64044,74563,Afternoon,3,1
1791,450,450_subtraj_42,74551_74563,74551,74563,Morning,3,1
1792,450,450_subtraj_420,48208_74563,48208,74563,Early morning,2,1
1793,450,450_subtraj_421,64045_74563,64045,74563,Morning,2,1
1794,450,450_subtraj_422,74987_64462,74987,64462,Morning,3,1
1795,450,450_subtraj_426,74548_74563,74548,74563,Afternoon,2,1
1796,450,450_subtraj_43,69901_74563,69901,74563,Afternoon,3,2
1797,450,450_subtraj_430,65687_74563,65687,74563,Early morning,2,1
1798,450,450_subtraj_441,51163_74987,51163,74987,Evening,3,1
1799,450,450_subtraj_47,68170_74563,68170,74563,Morning,5,1
1800,450,450_subtraj_48,74988_74987,74988,74987,Morning,3,1
1801,450,450_subtraj_5,74556_74563,74556,74563,Evening,5,3
1802,450,450_subtraj_52,45424_74563,45424,74563,Afternoon,3,2
1803,450,450_subtraj_53,72018_74563,72018,74563,Morning,2,1
1804,450,450_subtraj_59,74987_63595,74987,63595,Morning,2,1
1805,450,450_subtraj_64,74556_65270,74556,65270,Morning,3,1
1806,450,450_subtraj_65,65269_74563,65269,74563,Afternoon,5,1
1807,450,450_subtraj_66,74987_63595,74987,63595,Evening,2,1
1808,450,450_subtraj_68,75436_74988,75436,74988,Early morning,2,1
1809,450,450_subtraj_69,74155_74563,74155,74563,Early morning,13,2
1810,450,450_subtraj_71,74155_74987,74155,74987,Evening,7,2
1811,450,450_subtraj_79,74987_64014,74987,64014,Afternoon,2,2
1812,450,450_subtraj_82,74987_65270,74987,65270,Early morning,5,2
1813,450,450_subtraj_83,65269_74987,65269,74987,Early morning,6,1
1814,450,450_subtraj_90,66520_74563,66520,74563,Early morning,6,4
1815,450,450_subtraj_94,69901_74563,69901,74563,Early morning,3,1
1816,450,450_subtraj_95,65692_74563,65692,74563,Evening,3,1
1817,450,450_subtraj_97,68170_74563,68170,74563,Afternoon,5,2
1818,452,452_subtraj_1,61054_64033,61054,64033,Morning,2,2
1819,452,452_subtraj_100,75312_56472,75312,56472,Early morning,2,1
1820,452,452_subtraj_102,68170_64033,68170,64033,Evening,23,6
1821,452,452_subtraj_103,51148_59799,51148,59799,Evening,2,2
1822,452,452_subtraj_106,46180_58954,46180,58954,Afternoon,3,1
1823,452,452_subtraj_109,51148_59799,51148,59799,Evening,2,2
1824,452,452_subtraj_111,68170_64033,68170,64033,Evening,23,6
1825,452,452_subtraj_117,61053_67750,61053,67750,Early morning,13,8
1826,452,452_subtraj_118,68170_64032,68170,64032,Morning,3,2
1827,452,452_subtraj_12,64033_59799,64033,59799,Morning,2,2
1828,452,452_subtraj_120,61053_67750,61053,67750,Afternoon,13,1
1829,452,452_subtraj_121,68170_64033,68170,64033,Afternoon,23,5
1830,452,452_subtraj_123,68171_64033,68171,64033,Afternoon,3,1
1831,452,452_subtraj_124,68170_64033,68170,64033,Early morning,23,6
1832,452,452_subtraj_125,68170_64033,68170,64033,Afternoon,23,5
1833,452,452_subtraj_127,61891_67750,61891,67750,Afternoon,6,4
1834,452,452_subtraj_128,68170_64033,68170,64033,Evening,23,6
1835,452,452_subtraj_131,61053_67750,61053,67750,Evening,13,1
1836,452,452_subtraj_132,68170_64033,68170,64033,Evening,23,6
1837,452,452_subtraj_139,68170_64033,68170,64033,Early morning,23,6
1838,452,452_subtraj_143,68170_64033,68170,64033,Early morning,23,6
1839,452,452_subtraj_147,68170_64033,68170,64033,Evening,23,6
1840,452,452_subtraj_150,61053_64033,61053,64033,Afternoon,6,3
1841,452,452_subtraj_151,68169_64033,68169,64033,Evening,8,2
1842,452,452_subtraj_152,61891_67750,61891,67750,Afternoon,6,4
1843,452,452_subtraj_153,68169_64033,68169,64033,Afternoon,8,3
1844,452,452_subtraj_155,61891_67750,61891,67750,Evening,6,2
1845,452,452_subtraj_156,68171_64033,68171,64033,Early morning,3,1
1846,452,452_subtraj_163,61891_67750,61891,67750,Afternoon,6,4
1847,452,452_subtraj_164,68169_64033,68169,64033,Evening,8,2
1848,452,452_subtraj_167,61053_67750,61053,67750,Morning,13,3
1849,452,452_subtraj_168,68170_64032,68170,64032,Morning,3,2
1850,452,452_subtraj_170,68170_64033,68170,64033,Morning,23,6
1851,452,452_subtraj_172,61053_67750,61053,67750,Early morning,13,8
1852,452,452_subtraj_173,68170_64033,68170,64033,Early morning,23,6
1853,452,452_subtraj_18,61053_67750,61053,67750,Early morning,13,8
1854,452,452_subtraj_188,48226_58954,48226,58954,Early morning,4,1
1855,452,452_subtraj_19,68170_64033,68170,64033,Morning,23,6
1856,452,452_subtraj_194,67750_64033,67750,64033,Morning,4,3
1857,452,452_subtraj_196,68170_64033,68170,64033,Morning,23,6
1858,452,452_subtraj_197,64033_59799,64033,59799,Morning,2,2
1859,452,452_subtraj_20,68170_64033,68170,64033,Morning,23,6
1860,452,452_subtraj_201,68169_64033,68169,64033,Morning,8,1
1861,452,452_subtraj_203,48226_58954,48226,58954,Morning,4,3
1862,452,452_subtraj_206,68171_64033,68171,64033,Evening,3,1
1863,452,452_subtraj_207,68169_64033,68169,64033,Afternoon,8,3
1864,452,452_subtraj_209,61053_64033,61053,64033,Afternoon,6,3
1865,452,452_subtraj_21,61891_67750,61891,67750,Evening,6,2
1866,452,452_subtraj_213,46180_58954,46180,58954,Morning,3,1
1867,452,452_subtraj_214,68170_64033,68170,64033,Afternoon,23,5
1868,452,452_subtraj_22,68170_64033,68170,64033,Evening,23,6
1869,452,452_subtraj_221,61054_64033,61054,64033,Morning,2,2
1870,452,452_subtraj_225,75312_56472,75312,56472,Evening,2,1
1871,452,452_subtraj_226,48226_58954,48226,58954,Morning,4,3
1872,452,452_subtraj_228,61053_64033,61053,64033,Afternoon,6,3
1873,452,452_subtraj_234,20542_58137,20542,58137,Evening,2,1
1874,452,452_subtraj_241,48226_58954,48226,58954,Morning,4,3
1875,452,452_subtraj_242,67750_64033,67750,64033,Morning,4,3
1876,452,452_subtraj_245,61053_67750,61053,67750,Early morning,13,8
1877,452,452_subtraj_246,68170_64033,68170,64033,Early morning,23,6
1878,452,452_subtraj_254,61053_64033,61053,64033,Morning,6,2
1879,452,452_subtraj_258,46180_58954,46180,58954,Early morning,3,1
1880,452,452_subtraj_260,67750_64033,67750,64033,Morning,4,3
1881,452,452_subtraj_263,68170_64033,68170,64033,Afternoon,23,5
1882,452,452_subtraj_264,66071_64033,66071,64033,Early morning,2,2
1883,452,452_subtraj_29,66939_64033,66939,64033,Morning,2,2
1884,452,452_subtraj_33,61053_67750,61053,67750,Early morning,13,8
1885,452,452_subtraj_48,61053_67750,61053,67750,Early morning,13,8
1886,452,452_subtraj_49,68170_64033,68170,64033,Early morning,23,6
1887,452,452_subtraj_53,61053_64033,61053,64033,Early morning,6,1
1888,452,452_subtraj_59,20542_58137,20542,58137,Afternoon,2,1
1889,452,452_subtraj_64,68170_64033,68170,64033,Morning,23,6
1890,452,452_subtraj_67,66939_64033,66939,64033,Morning,2,2
1891,452,452_subtraj_70,61053_67750,61053,67750,Early morning,13,8
1892,452,452_subtraj_71,68170_64032,68170,64032,Early morning,3,1
1893,452,452_subtraj_76,61053_67750,61053,67750,Morning,13,3
1894,452,452_subtraj_77,68170_64033,68170,64033,Morning,23,6
1895,452,452_subtraj_83,67750_64033,67750,64033,Afternoon,4,1
1896,452,452_subtraj_84,61053_64033,61053,64033,Morning,6,2
1897,452,452_subtraj_85,68169_64033,68169,64033,Early morning,8,2
1898,452,452_subtraj_86,61053_67750,61053,67750,Morning,13,3
1899,452,452_subtraj_87,68169_64033,68169,64033,Afternoon,8,3
1900,452,452_subtraj_9,66071_64033,66071,64033,Early morning,2,2
1901,452,452_subtraj_90,61891_67750,61891,67750,Afternoon,6,4
1902,452,452_subtraj_91,68170_64033,68170,64033,Afternoon,23,5
1903,452,452_subtraj_96,61053_67750,61053,67750,Early morning,13,8
1904,452,452_subtraj_97,68169_64033,68169,64033,Early morning,8,2
1905,457,457_subtraj_100,66449_59370,66449,59370,Morning,18,2
1906,457,457_subtraj_101,66449_75312,66449,75312,Afternoon,25,5
1907,457,457_subtraj_102,66449_75312,66449,75312,Evening,25,7
1908,457,457_subtraj_108,66449_75866,66449,75866,Afternoon,2,2
1909,457,457_subtraj_111,75313_66449,75313,66449,Early morning,4,2
1910,457,457_subtraj_115,66449_75866,66449,75866,Afternoon,2,2
1911,457,457_subtraj_116,66449_75312,66449,75312,Afternoon,25,5
1912,457,457_subtraj_118,66449_75312,66449,75312,Morning,25,6
1913,457,457_subtraj_119,75736_66449,75736,66449,Early morning,6,3
1914,457,457_subtraj_123,66449_59370,66449,59370,Evening,18,8
1915,457,457_subtraj_124,66449_64463,66449,64463,Morning,4,2
1916,457,457_subtraj_127,66449_64463,66449,64463,Afternoon,4,1
1917,457,457_subtraj_128,64044_66449,64044,66449,Evening,4,1
1918,457,457_subtraj_129,66449_77895,66449,77895,Early morning,3,2
1919,457,457_subtraj_130,78321_66449,78321,66449,Early morning,2,2
1920,457,457_subtraj_131,64044_66449,64044,66449,Early morning,4,2
1921,457,457_subtraj_132,66449_75312,66449,75312,Early morning,25,7
1922,457,457_subtraj_133,66449_75312,66449,75312,Morning,25,6
1923,457,457_subtraj_134,64033_66449,64033,66449,Morning,2,1
1924,457,457_subtraj_135,48205_66030,48205,66030,Afternoon,2,1
1925,457,457_subtraj_136,66449_75312,66449,75312,Afternoon,25,5
1926,457,457_subtraj_137,75312_66449,75312,66449,Afternoon,16,3
1927,457,457_subtraj_143,66449_59370,66449,59370,Evening,18,8
1928,457,457_subtraj_144,64795_66449,64795,66449,Early morning,2,1
1929,457,457_subtraj_147,75736_66449,75736,66449,Morning,6,2
1930,457,457_subtraj_148,66449_66047,66449,66047,Morning,2,2
1931,457,457_subtraj_151,66448_66449,66448,66449,Afternoon,2,1
1932,457,457_subtraj_153,64044_66450,64044,66450,Evening,3,1
1933,457,457_subtraj_154,66449_50278,66449,50278,Evening,2,2
1934,457,457_subtraj_155,78354_66449,78354,66449,Early morning,2,1
1935,457,457_subtraj_156,64044_66449,64044,66449,Early morning,4,2
1936,457,457_subtraj_157,64033_66449,64033,66449,Afternoon,2,1
1937,457,457_subtraj_158,66449_75312,66449,75312,Evening,25,7
1938,457,457_subtraj_160,66448_66449,66448,66449,Evening,2,1
1939,457,457_subtraj_162,64044_66450,64044,66450,Early morning,3,2
1940,457,457_subtraj_163,66449_64463,66449,64463,Morning,4,2
1941,457,457_subtraj_164,64044_66449,64044,66449,Afternoon,4,1
1942,457,457_subtraj_165,66449_64463,66449,64463,Evening,4,1
1943,457,457_subtraj_166,75312_66449,75312,66449,Evening,16,6
1944,457,457_subtraj_167,64044_66450,64044,66450,Early morning,3,2
1945,457,457_subtraj_169,66449_59370,66449,59370,Evening,18,8
1946,457,457_subtraj_172,75312_66449,75312,66449,Early morning,16,4
1947,457,457_subtraj_173,75737_66449,75737,66449,Early morning,4,2
1948,457,457_subtraj_178,66449_59786,66449,59786,Early morning,5,1
1949,457,457_subtraj_180,75313_66449,75313,66449,Evening,4,1
1950,457,457_subtraj_181,66449_59370,66449,59370,Evening,18,8
1951,457,457_subtraj_182,66449_59370,66449,59370,Early morning,18,3
1952,457,457_subtraj_186,78354_66449,78354,66449,Evening,2,1
1953,457,457_subtraj_187,78321_66449,78321,66449,Early morning,2,2
1954,457,457_subtraj_188,66449_75312,66449,75312,Early morning,25,7
1955,457,457_subtraj_19,66449_66050,66449,66050,Afternoon,3,1
1956,457,457_subtraj_190,75312_66449,75312,66449,Morning,16,3
1957,457,457_subtraj_191,66449_59370,66449,59370,Morning,18,2
1958,457,457_subtraj_192,65214_66449,65214,66449,Morning,2,1
1959,457,457_subtraj_193,75313_66449,75313,66449,Morning,4,1
1960,457,457_subtraj_195,51147_66449,51147,66449,Afternoon,2,1
1961,457,457_subtraj_197,66449_75312,66449,75312,Afternoon,25,5
1962,457,457_subtraj_201,75312_66449,75312,66449,Evening,16,6
1963,457,457_subtraj_205,75313_66449,75313,66449,Early morning,4,2
1964,457,457_subtraj_206,66449_75312,66449,75312,Early morning,25,7
1965,457,457_subtraj_207,75312_66449,75312,66449,Early morning,16,4
1966,457,457_subtraj_208,75737_66449,75737,66449,Early morning,4,2
1967,457,457_subtraj_209,66449_75312,66449,75312,Early morning,25,7
1968,457,457_subtraj_210,66449_75312,66449,75312,Early morning,25,7
1969,457,457_subtraj_213,66449_75312,66449,75312,Morning,25,6
1970,457,457_subtraj_215,75312_66449,75312,66449,Morning,16,3
1971,457,457_subtraj_216,66449_59370,66449,59370,Afternoon,18,5
1972,457,457_subtraj_217,66449_75313,66449,75313,Afternoon,3,2
1973,457,457_subtraj_218,75312_66449,75312,66449,Afternoon,16,3
1974,457,457_subtraj_219,66449_59370,66449,59370,Afternoon,18,5
1975,457,457_subtraj_220,66449_50278,66449,50278,Evening,2,2
1976,457,457_subtraj_221,66449_59370,66449,59370,Evening,18,8
1977,457,457_subtraj_223,66449_59370,66449,59370,Evening,18,8
1978,457,457_subtraj_224,66449_59786,66449,59786,Evening,5,2
1979,457,457_subtraj_225,66449_75312,66449,75312,Early morning,25,7
1980,457,457_subtraj_226,66449_59370,66449,59370,Early morning,18,3
1981,457,457_subtraj_227,75736_66449,75736,66449,Early morning,6,3
1982,457,457_subtraj_228,75312_66449,75312,66449,Early morning,16,4
1983,457,457_subtraj_231,66448_75312,66448,75312,Afternoon,4,1
1984,457,457_subtraj_236,75312_66449,75312,66449,Early morning,16,4
1985,457,457_subtraj_237,66449_75312,66449,75312,Early morning,25,7
1986,457,457_subtraj_238,66449_59370,66449,59370,Afternoon,18,5
1987,457,457_subtraj_239,66449_75313,66449,75313,Afternoon,3,2
1988,457,457_subtraj_242,66449_59370,66449,59370,Afternoon,18,5
1989,457,457_subtraj_243,64795_66449,64795,66449,Afternoon,2,1
1990,457,457_subtraj_244,66448_75312,66448,75312,Evening,4,2
1991,457,457_subtraj_245,66449_75312,66449,75312,Evening,25,7
1992,457,457_subtraj_246,75737_66449,75737,66449,Evening,4,1
1993,457,457_subtraj_247,66449_75312,66449,75312,Evening,25,7
1994,457,457_subtraj_248,75312_66449,75312,66449,Evening,16,6
1995,457,457_subtraj_250,65214_66449,65214,66449,Early morning,2,1
1996,457,457_subtraj_251,66449_75313,66449,75313,Early morning,3,1
1997,457,457_subtraj_252,66449_59786,66449,59786,Evening,5,2
1998,457,457_subtraj_253,66449_75312,66449,75312,Evening,25,7
1999,457,457_subtraj_254,75312_66449,75312,66449,Evening,16,6
2000,457,457_subtraj_255,75312_66449,75312,66449,Evening,16,6
2001,457,457_subtraj_256,51147_66449,51147,66449,Early morning,2,1
2002,457,457_subtraj_258,66448_75312,66448,75312,Morning,4,1
2003,457,457_subtraj_259,66449_59371,66449,59371,Morning,2,1
2004,457,457_subtraj_260,66449_75312,66449,75312,Morning,25,6
2005,457,457_subtraj_261,75312_66449,75312,66449,Morning,16,3
2006,457,457_subtraj_263,66449_59371,66449,59371,Afternoon,2,1
2007,457,457_subtraj_264,75736_66449,75736,66449,Afternoon,6,1
2008,457,457_subtraj_266,75312_66449,75312,66449,Afternoon,16,3
2009,457,457_subtraj_268,77126_66449,77126,66449,Early morning,2,1
2010,457,457_subtraj_272,66449_75312,66449,75312,Morning,25,6
2011,457,457_subtraj_28,77126_66449,77126,66449,Afternoon,2,1
2012,457,457_subtraj_36,48205_66030,48205,66030,Evening,2,1
2013,457,457_subtraj_37,66052_68168,66052,68168,Early morning,2,1
2014,457,457_subtraj_4,66449_66050,66449,66050,Early morning,3,2
2015,457,457_subtraj_40,66449_75312,66449,75312,Evening,25,7
2016,457,457_subtraj_42,66449_59786,66449,59786,Afternoon,5,1
2017,457,457_subtraj_47,66449_66050,66449,66050,Early morning,3,2
2018,457,457_subtraj_58,66449_66051,66449,66051,Early morning,4,2
2019,457,457_subtraj_62,66449_77895,66449,77895,Evening,3,1
2020,457,457_subtraj_63,66449_59370,66449,59370,Afternoon,18,5
2021,457,457_subtraj_64,66449_59370,66449,59370,Early morning,18,3
2022,457,457_subtraj_65,66448_75312,66448,75312,Evening,4,2
2023,457,457_subtraj_67,66449_66051,66449,66051,Afternoon,4,2
2024,457,457_subtraj_71,66449_77895,66449,77895,Early morning,3,2
2025,457,457_subtraj_74,75736_66449,75736,66449,Morning,6,2
2026,457,457_subtraj_80,66449_66051,66449,66051,Afternoon,4,2
2027,457,457_subtraj_81,66052_68168,66052,68168,Afternoon,2,1
2028,457,457_subtraj_83,66449_66047,66449,66047,Morning,2,2
2029,457,457_subtraj_85,75312_66449,75312,66449,Evening,16,6
2030,457,457_subtraj_86,66449_59370,66449,59370,Evening,18,8
2031,457,457_subtraj_87,66449_66051,66449,66051,Early morning,4,2
2032,457,457_subtraj_91,66449_59370,66449,59370,Evening,18,8
2033,457,457_subtraj_92,75736_66449,75736,66449,Early morning,6,3
